cid,pid,rank
c477,p868,3
c477,p794,4
c477,p301,5
c477,p2704,6
c477,p808,7
c477,p972,8
c477,p277,9
c477,p201,10
c477,p980,11
c477,p809,12
c477,p32,13
c477,p734,14
c477,p323,15
c477,p36,16
c477,p3019,17
c477,p281,18
c477,p3559,19
c477,p869,20
c478,p303,1
c478,p350,2
c478,p2661,3
c478,p66,4
c478,p67,5
c478,p2669,6
c478,p1260,7
c478,p124,8
c478,p2865,9
c478,p2873,10
c478,p2987,11
c478,p1016,12
c478,p63,13
c478,p60,14
c478,p2853,15
c478,p632,16
c478,p268,17
c478,p2864,18
c478,p1296,19
c478,p2866,20
c479,p872,1
c479,p327,2
c479,p323,3
c479,p908,4
c479,p346,5
c479,p460,6
c479,p159,7
c479,p396,8
c479,p310,9
c479,p2342,10
c479,p1853,11
c479,p280,12
c479,p173,13
c479,p420,14
c479,p1307,15
c479,p2712,16
c479,p2715,17
c479,p46,18
c479,p94,19
c479,p366,20
c48,p2656,1
c48,p2654,2
c48,p0,3
c48,p2657,4
c48,p850,5
c48,p1641,6
c48,p688,7
c48,p583,8
c48,p1,9
c48,p851,10
c48,p154,11
c48,p2812,12
c48,p587,13
c48,p693,14
c48,p659,15
c48,p3,16
c48,p1079,17
c48,p157,18
c48,p54,19
c48,p104,20
c480,p716,1
c480,p60,2
c480,p714,3
c480,p59,4
c480,p90,5
c480,p633,6
c480,p2867,7
c480,p710,8
c480,p0,9
c480,p80,10
c480,p632,11
c480,p1776,12
c480,p62,13
c480,p507,14
c480,p76,15
c480,p271,16
c480,p631,17
c480,p1027,18
c480,p66,19
c480,p1774,20
c481,p878,1
c481,p2640,2
c481,p634,3
c481,p240,4
c481,p3389,5
c481,p2866,6
c481,p3192,7
c481,p508,8
c481,p20,9
c481,p3303,10
c481,p90,11
c481,p122,12
c481,p71,13
c481,p632,14
c481,p428,15
c481,p550,16
c481,p2867,17
c481,p592,18
c481,p140,19
c481,p863,20
c482,p3155,1
c482,p3030,2
c482,p490,3
c482,p3509,4
c482,p2057,5
c482,p3016,6
c482,p484,7
c482,p1104,8
c482,p1112,9
c482,p1863,10
c482,p580,11
c482,p604,12
c482,p3067,13
c482,p3017,14
c482,p1436,15
c482,p659,16
c482,p2918,17
c482,p3151,18
c482,p3062,19
c482,p54,20
c483,p267,1
c483,p349,2
c483,p584,3
c483,p474,4
c483,p264,5
c483,p579,6
c483,p70,7
c483,p263,8
c483,p280,9
c483,p1028,10
c483,p131,11
c483,p678,12
c483,p294,13
c483,p857,14
c483,p266,15
c483,p265,16
c483,p71,17
c483,p1176,18
c483,p1853,19
c483,p502,20
c485,p416,1
c485,p423,2
c485,p221,3
c485,p851,4
c485,p573,5
c485,p575,6
c485,p502,7
c485,p659,8
c485,p1076,9
c485,p1318,10
c485,p1218,11
c485,p1320,12
c485,p217,13
c485,p54,14
c485,p785,15
c485,p863,16
c485,p3777,17
c485,p192,18
c485,p4,19
c485,p211,20
c486,p20,1
c486,p1159,2
c486,p174,3
c486,p2058,4
c486,p315,5
c486,p9,6
c486,p602,7
c486,p3330,8
c486,p287,9
c486,p580,10
c486,p124,11
c486,p238,12
c486,p58,13
c486,p195,14
c486,p18,15
c486,p78,16
c486,p294,17
c486,p2888,18
c486,p59,19
c486,p54,20
c487,p119,1
c487,p59,2
c487,p38,3
c487,p2987,4
c487,p62,5
c487,p122,6
c487,p3390,7
c487,p66,8
c487,p2985,9
c487,p2866,10
c487,p359,11
c487,p2864,12
c487,p3229,13
c487,p124,14
c487,p3192,15
c487,p2865,16
c487,p76,17
c487,p688,18
c487,p2685,19
c487,p3389,20
c488,p2985,1
c488,p2638,2
c488,p2057,3
c488,p3164,4
c488,p28,5
c488,p3379,6
c488,p169,7
c488,p173,8
c488,p474,9
c488,p3078,10
c488,p714,11
c488,p383,12
c488,p58,13
c488,p3070,14
c488,p280,15
c488,p3151,16
c488,p315,17
c488,p339,18
c488,p134,19
c488,p3077,20
c489,p91,1
c489,p988,2
c489,p3390,3
c489,p76,4
c489,p73,5
c489,p3078,6
c489,p224,7
c489,p2865,8
c489,p74,9
c489,p3389,10
c489,p1207,11
c489,p32,12
c489,p2949,13
c489,p3428,14
c489,p342,15
c489,p119,16
c489,p888,17
c489,p340,18
c489,p38,19
c489,p219,20
c490,p58,1
c490,p173,2
c490,p2868,3
c490,p2866,4
c490,p337,5
c490,p59,6
c490,p3178,7
c490,p423,8
c490,p124,9
c490,p2975,10
c490,p36,11
c490,p1260,12
c490,p0,13
c490,p3177,14
c490,p557,15
c490,p2985,16
c490,p980,17
c490,p3136,18
c490,p119,19
c490,p1766,20
c491,p3302,1
c491,p3145,2
c491,p173,3
c491,p91,4
c491,p1873,5
c491,p324,6
c491,p240,7
c491,p2313,8
c491,p370,9
c491,p270,10
c491,p1351,11
c491,p868,12
c491,p2643,13
c491,p3140,14
c491,p980,15
c491,p2813,16
c491,p3179,17
c491,p2873,18
c491,p1017,19
c491,p557,20
c492,p887,1
c492,p75,2
c492,p3019,3
c492,p59,4
c492,p3149,5
c492,p241,6
c492,p463,7
c492,p189,8
c492,p3356,9
c492,p21,10
c492,p3385,11
c492,p550,12
c492,p3330,13
c492,p3077,14
c492,p907,15
c492,p311,16
c492,p3155,17
c492,p3161,18
c492,p2853,19
c492,p270,20
c493,p588,1
c493,p78,2
c493,p579,3
c493,p428,4
c493,p124,5
c493,p3023,6
c493,p2868,7
c493,p319,8
c493,p572,9
c493,p199,10
c493,p1219,11
c493,p3136,12
c493,p0,13
c493,p312,14
c493,p592,15
c493,p46,16
c493,p109,17
c493,p170,18
c493,p455,19
c493,p3390,20
c494,p17,1
c494,p12,2
c494,p356,3
c494,p323,4
c494,p583,5
c494,p964,6
c494,p217,7
c494,p282,8
c494,p428,9
c494,p168,10
c494,p278,11
c494,p985,12
c494,p0,13
c494,p319,14
c494,p326,15
c494,p91,16
c494,p3092,17
c494,p448,18
c494,p2647,19
c494,p392,20
c496,p2640,1
c496,p3155,2
c496,p131,3
c496,p189,4
c496,p552,5
c496,p3177,6
c496,p294,7
c496,p3383,8
c496,p827,9
c496,p2868,10
c496,p588,11
c496,p3390,12
c496,p346,13
c496,p171,14
c496,p460,15
c496,p1006,16
c496,p579,17
c496,p312,18
c496,p26,19
c496,p177,20
c497,p78,1
c497,p3389,2
c497,p153,3
c497,p59,4
c497,p3229,5
c497,p2868,6
c497,p242,7
c497,p271,8
c497,p3159,9
c497,p66,10
c497,p3304,11
c497,p370,12
c497,p1145,13
c497,p3390,14
c497,p715,15
c497,p1974,16
c497,p3687,17
c497,p3160,18
c497,p428,19
c497,p552,20
c498,p150,1
c498,p2975,2
c498,p242,3
c498,p77,4
c498,p58,5
c498,p134,6
c498,p635,7
c498,p100,8
c498,p428,9
c498,p525,10
c498,p282,11
c498,p124,12
c498,p1219,13
c498,p604,14
c498,p877,15
c498,p1470,16
c498,p1028,17
c498,p456,18
c498,p875,19
c498,p344,20
c5,p816,1
c5,p134,2
c5,p254,3
c5,p2058,4
c5,p252,5
c5,p3214,6
c5,p84,7
c5,p3211,8
c5,p336,9
c5,p428,10
c5,p112,11
c5,p353,12
c5,p1341,13
c5,p124,14
c5,p0,15
c5,p3217,16
c5,p3216,17
c5,p611,18
c5,p635,19
c5,p3215,20
c50,p3314,1
c50,p216,2
c50,p714,3
c50,p3531,4
c50,p557,5
c50,p52,6
c50,p3425,7
c50,p312,8
c50,p193,9
c50,p3304,10
c50,p195,11
c50,p2058,12
c50,p715,13
c50,p383,14
c50,p3423,15
c50,p455,16
c50,p577,17
c50,p276,18
c50,p20,19
c50,p12,20
c500,p3183,1
c500,p1126,2
c500,p18,3
c500,p2975,4
c500,p500,5
c500,p1470,6
c500,p389,7
c500,p1436,8
c500,p2902,9
c500,p1075,10
c500,p1593,11
c500,p53,12
c500,p1750,13
c500,p3449,14
c500,p1132,15
c500,p665,16
c500,p456,17
c500,p1074,18
c500,p1219,19
c500,p2058,20
c501,p3511,1
c501,p1381,2
c501,p907,3
c501,p240,4
c501,p323,5
c501,p158,6
c501,p2866,7
c501,p241,8
c501,p311,9
c501,p3355,10
c501,p119,11
c501,p242,12
c501,p822,13
c501,p36,14
c501,p2864,15
c501,p1348,16
c501,p2988,17
c501,p3150,18
c501,p2868,19
c501,p2853,20
c502,p150,1
c502,p170,2
c502,p3692,3
c502,p3077,4
c502,p3142,5
c502,p3140,6
c502,p572,7
c502,p3007,8
c502,p7,9
c502,p3078,10
c502,p239,11
c502,p159,12
c502,p611,13
c502,p612,14
c502,p3338,15
c502,p70,16
c502,p169,17
c502,p46,18
c502,p156,19
c502,p1017,20
c503,p1005,1
c503,p1392,2
c503,p32,3
c503,p422,4
c503,p275,5
c503,p2866,6
c503,p1650,7
c503,p3019,8
c503,p357,9
c503,p809,10
c503,p75,11
c503,p3304,12
c503,p782,13
c503,p3161,14
c503,p264,15
c503,p1097,16
c503,p2712,17
c503,p3549,18
c503,p240,19
c503,p2704,20
c505,p908,1
c505,p310,2
c505,p319,3
c505,p383,4
c505,p557,5
c505,p159,6
c505,p350,7
c505,p396,8
c505,p346,9
c505,p2342,10
c505,p1853,11
c505,p2716,12
c505,p94,13
c505,p173,14
c505,p592,15
c505,p460,16
c505,p3390,17
c505,p3531,18
c505,p3428,19
c505,p323,20
c506,p267,1
c506,p71,2
c506,p363,3
c506,p620,4
c506,p507,5
c506,p62,6
c506,p77,7
c506,p3155,8
c506,p1171,9
c506,p45,10
c506,p400,11
c506,p688,12
c506,p268,13
c506,p931,14
c506,p1016,15
c506,p124,16
c506,p580,17
c506,p294,18
c506,p3229,19
c506,p91,20
c507,p1074,1
c507,p1211,2
c507,p2058,3
c507,p678,4
c507,p668,5
c507,p526,6
c507,p28,7
c507,p17,8
c507,p884,9
c507,p428,10
c507,p116,11
c507,p2949,12
c507,p501,13
c507,p665,14
c507,p677,15
c507,p26,16
c507,p1104,17
c507,p16,18
c507,p1119,19
c507,p18,20
c508,p3304,1
c508,p77,2
c508,p116,3
c508,p2057,4
c508,p150,5
c508,p169,6
c508,p945,7
c508,p1501,8
c508,p27,9
c508,p474,10
c508,p3093,11
c508,p810,12
c508,p2640,13
c508,p502,14
c508,p294,15
c508,p1096,16
c508,p463,17
c508,p71,18
c508,p2975,19
c508,p3330,20
c509,p580,1
c509,p174,2
c509,p18,3
c509,p782,4
c509,p1080,5
c509,p428,6
c509,p315,7
c509,p52,8
c509,p587,9
c509,p500,10
c509,p1254,11
c509,p2913,12
c509,p531,13
c509,p851,14
c509,p2808,15
c509,p659,16
c509,p1320,17
c509,p845,18
c509,p1112,19
c509,p324,20
c51,p1185,1
c51,p17,2
c51,p1457,3
c51,p808,4
c51,p272,5
c51,p1033,6
c51,p809,7
c51,p448,8
c51,p922,9
c51,p892,10
c51,p286,11
c51,p18,12
c51,p287,13
c51,p3465,14
c51,p531,15
c51,p499,16
c51,p734,17
c51,p3183,18
c51,p698,19
c51,p2648,20
c510,p544,1
c510,p543,2
c510,p57,3
c510,p542,4
c510,p49,5
c510,p2949,6
c510,p1096,7
c510,p3253,8
c510,p315,9
c510,p490,10
c510,p143,11
c510,p2202,12
c510,p656,13
c510,p250,14
c510,p3,15
c510,p3373,16
c510,p193,17
c510,p27,18
c510,p263,19
c510,p109,20
c511,p242,1
c511,p2949,2
c511,p2868,3
c511,p372,4
c511,p281,5
c511,p224,6
c511,p109,7
c511,p339,8
c511,p507,9
c511,p153,10
c511,p2866,11
c511,p764,12
c511,p3390,13
c511,p3428,14
c511,p295,15
c511,p39,16
c511,p525,17
c511,p575,18
c511,p1853,19
c511,p428,20
c512,p490,1
c512,p863,2
c512,p484,3
c512,p428,4
c512,p193,5
c512,p1219,6
c512,p102,7
c512,p263,8
c512,p3440,9
c512,p2788,10
c512,p3580,11
c512,p768,12
c512,p3425,13
c512,p674,14
c512,p131,15
c512,p558,16
c512,p364,17
c512,p692,18
c512,p49,19
c512,p1304,20
c513,p3014,1
c513,p382,2
c513,p2975,3
c513,p494,4
c513,p1105,5
c513,p3325,6
c513,p179,7
c513,p1219,8
c513,p337,9
c513,p3164,10
c513,p157,11
c513,p3083,12
c513,p844,13
c513,p54,14
c513,p3324,15
c513,p780,16
c513,p3056,17
c513,p1074,18
c513,p2788,19
c513,p3363,20
c514,p55,1
c514,p1287,2
c514,p959,3
c514,p344,4
c514,p448,5
c514,p128,6
c514,p719,7
c514,p2058,8
c514,p715,9
c514,p350,10
c514,p346,11
c514,p1403,12
c514,p17,13
c514,p159,14
c514,p500,15
c514,p3038,16
c514,p1750,17
c514,p1159,18
c514,p484,19
c514,p793,20
c515,p424,1
c515,p1764,2
c515,p217,3
c515,p286,4
c515,p57,5
c515,p3019,6
c515,p134,7
c515,p193,8
c515,p18,9
c515,p1812,10
c515,p428,11
c515,p692,12
c515,p1219,13
c515,p3428,14
c515,p1436,15
c515,p1261,16
c515,p1308,17
c515,p17,18
c515,p3613,19
c515,p46,20
c516,p350,1
c516,p321,2
c516,p310,3
c516,p460,4
c516,p933,5
c516,p346,6
c516,p355,7
c516,p853,8
c516,p1006,9
c516,p2987,10
c516,p275,11
c516,p567,12
c516,p1034,13
c516,p71,14
c516,p2058,15
c516,p148,16
c516,p3330,17
c516,p2985,18
c516,p177,19
c516,p69,20
c517,p877,1
c517,p75,2
c517,p544,3
c517,p170,4
c517,p271,5
c517,p182,6
c517,p428,7
c517,p169,8
c517,p140,9
c517,p365,10
c517,p898,11
c517,p171,12
c517,p2810,13
c517,p1294,14
c517,p384,15
c517,p66,16
c517,p124,17
c517,p193,18
c517,p60,19
c517,p661,20
c518,p27,1
c518,p2434,2
c518,p822,3
c518,p2649,4
c518,p3425,5
c518,p3159,6
c518,p553,7
c518,p169,8
c518,p1096,9
c518,p1704,10
c518,p768,11
c518,p182,12
c518,p349,13
c518,p820,14
c518,p195,15
c518,p35,16
c518,p371,17
c518,p2716,18
c518,p177,19
c518,p2407,20
c519,p604,1
c519,p134,2
c519,p9,3
c519,p3468,4
c519,p659,5
c519,p3194,6
c519,p1470,7
c519,p2921,8
c519,p389,9
c519,p3408,10
c519,p1679,11
c519,p716,12
c519,p199,13
c519,p285,14
c519,p3168,15
c519,p100,16
c519,p3027,17
c519,p893,18
c519,p1074,19
c519,p3267,20
c52,p3428,1
c52,p3425,2
c52,p1573,3
c52,p1470,4
c52,p863,5
c52,p57,6
c52,p192,7
c52,p3177,8
c52,p55,9
c52,p1230,10
c52,p3168,11
c52,p3392,12
c52,p160,13
c52,p3396,14
c52,p701,15
c52,p54,16
c52,p3391,17
c52,p668,18
c52,p635,19
c52,p604,20
c520,p583,1
c520,p1079,2
c520,p692,3
c520,p218,4
c520,p1076,5
c520,p102,6
c520,p535,7
c520,p221,8
c520,p573,9
c520,p3065,10
c520,p575,11
c520,p192,12
c520,p267,13
c520,p1123,14
c520,p672,15
c520,p1080,16
c520,p1299,17
c520,p3133,18
c520,p266,19
c520,p904,20
c521,p223,1
c521,p2640,2
c521,p474,3
c521,p94,4
c521,p173,5
c521,p2456,6
c521,p502,7
c521,p362,8
c521,p2868,9
c521,p3155,10
c521,p1219,11
c521,p363,12
c521,p580,13
c521,p428,14
c521,p117,15
c521,p503,16
c521,p227,17
c521,p2450,18
c521,p337,19
c521,p747,20
c522,p2685,1
c522,p59,2
c522,p76,3
c522,p3389,4
c522,p75,5
c522,p682,6
c522,p2867,7
c522,p1776,8
c522,p871,9
c522,p217,10
c522,p3229,11
c522,p3698,12
c522,p385,13
c522,p1774,14
c522,p716,15
c522,p80,16
c522,p1107,17
c522,p714,18
c522,p507,19
c522,p683,20
c523,p474,1
c523,p268,2
c523,p1097,3
c523,p3151,4
c523,p150,5
c523,p579,6
c523,p2058,7
c523,p881,8
c523,p1034,9
c523,p1171,10
c523,p3371,11
c523,p217,12
c523,p241,13
c523,p294,14
c523,p144,15
c523,p925,16
c523,p1146,17
c523,p2869,18
c523,p267,19
c523,p3006,20
c524,p502,1
c524,p221,2
c524,p1245,3
c524,p423,4
c524,p1868,5
c524,p1076,6
c524,p1025,7
c524,p1078,8
c524,p285,9
c524,p219,10
c524,p416,11
c524,p1498,12
c524,p52,13
c524,p237,14
c524,p672,15
c524,p1218,16
c524,p3211,17
c524,p282,18
c524,p3486,19
c524,p535,20
c525,p2642,1
c525,p9,2
c525,p2668,3
c525,p2653,4
c525,p357,5
c525,p3354,6
c525,p2202,7
c525,p2918,8
c525,p2985,9
c525,p73,10
c525,p1219,11
c525,p240,12
c525,p3390,13
c525,p437,14
c525,p782,15
c525,p2873,16
c525,p193,17
c525,p1060,18
c525,p0,19
c525,p2919,20
c527,p484,1
c527,p3016,2
c527,p2948,3
c527,p1219,4
c527,p2954,5
c527,p264,6
c527,p1041,7
c527,p604,8
c527,p55,9
c527,p2987,10
c527,p668,11
c527,p179,12
c527,p2975,13
c527,p1357,14
c527,p3057,15
c527,p2969,16
c527,p797,17
c527,p3056,18
c527,p829,19
c527,p3425,20
c528,p242,1
c528,p75,2
c528,p359,3
c528,p1034,4
c528,p632,5
c528,p2685,6
c528,p573,7
c528,p715,8
c528,p2853,9
c528,p78,10
c528,p1213,11
c528,p3377,12
c528,p3077,13
c528,p451,14
c528,p90,15
c528,p2661,16
c528,p3379,17
c528,p575,18
c528,p265,19
c528,p344,20
c529,p851,1
c529,p583,2
c529,p1078,3
c529,p1320,4
c529,p189,5
c529,p1218,6
c529,p0,7
c529,p2808,8
c529,p282,9
c529,p134,10
c529,p604,11
c529,p573,12
c529,p863,13
c529,p3531,14
c529,p166,15
c529,p575,16
c529,p1498,17
c529,p3168,18
c529,p102,19
c529,p1079,20
c53,p335,1
c53,p3077,2
c53,p27,3
c53,p3155,4
c53,p3035,5
c53,p156,6
c53,p604,7
c53,p2949,8
c53,p1481,9
c53,p428,10
c53,p3696,11
c53,p3324,12
c53,p3425,13
c53,p282,14
c53,p3531,15
c53,p3712,16
c53,p3141,17
c53,p180,18
c53,p2703,19
c53,p3428,20
c530,p18,1
c530,p3183,2
c530,p238,3
c530,p25,4
c530,p403,5
c530,p58,6
c530,p54,7
c530,p659,8
c530,p2865,9
c530,p1112,10
c530,p3177,11
c530,p1974,12
c530,p128,13
c530,p632,14
c530,p124,15
c530,p283,16
c530,p635,17
c530,p701,18
c530,p1225,19
c530,p365,20
c531,p370,1
c531,p303,2
c531,p124,3
c531,p959,4
c531,p76,5
c531,p1656,6
c531,p1034,7
c531,p1721,8
c531,p508,9
c531,p1027,10
c531,p553,11
c531,p1740,12
c531,p38,13
c531,p932,14
c531,p382,15
c531,p734,16
c531,p35,17
c531,p241,18
c531,p305,19
c531,p507,20
c532,p2455,1
c532,p26,2
c532,p736,3
c532,p180,4
c532,p170,5
c532,p604,6
c532,p509,7
c532,p3133,8
c532,p327,9
c532,p326,10
c532,p2733,11
c532,p463,12
c532,p3159,13
c532,p9,14
c532,p856,15
c532,p3176,16
c532,p2987,17
c532,p768,18
c532,p268,19
c532,p182,20
c533,p264,1
c533,p267,2
c533,p35,3
c533,p26,4
c533,p550,5
c533,p1501,6
c533,p3401,7
c533,p154,8
c533,p601,9
c533,p977,10
c533,p340,11
c533,p3371,12
c533,p27,13
c533,p945,14
c533,p3304,15
c533,p787,16
c533,p270,17
c533,p460,18
c533,p1847,19
c533,p153,20
c534,p3379,1
c534,p922,2
c534,p456,3
c534,p2866,4
c534,p242,5
c534,p12,6
c534,p1034,7
c534,p2987,8
c534,p273,9
c534,p2985,10
c534,p668,11
c534,p1016,12
c534,p286,13
c534,p70,14
c534,p2807,15
c534,p580,16
c534,p2057,17
c534,p2668,18
c534,p3728,19
c534,p287,20
c535,p77,1
c535,p1219,2
c535,p324,3
c535,p177,4
c535,p3512,5
c535,p219,6
c535,p428,7
c535,p173,8
c535,p2058,9
c535,p1883,10
c535,p580,11
c535,p3336,12
c535,p275,13
c535,p44,14
c535,p3517,15
c535,p1307,16
c535,p76,17
c535,p874,18
c535,p122,19
c535,p241,20
c536,p310,1
c536,p892,2
c536,p356,3
c536,p893,4
c536,p2788,5
c536,p1112,6
c536,p321,7
c536,p55,8
c536,p54,9
c536,p2902,10
c536,p323,11
c536,p52,12
c536,p3126,13
c536,p1113,14
c536,p693,15
c536,p1147,16
c536,p289,17
c536,p897,18
c536,p383,19
c536,p688,20
c537,p91,1
c537,p218,2
c537,p219,3
c537,p1077,4
c537,p217,5
c537,p654,6
c537,p1079,7
c537,p193,8
c537,p53,9
c537,p2,10
c537,p583,11
c537,p2902,12
c537,p863,13
c537,p24,14
c537,p23,15
c537,p52,16
c537,p782,17
c537,p195,18
c537,p3486,19
c537,p2657,20
c539,p124,1
c539,p2333,2
c539,p252,3
c539,p1185,4
c539,p59,5
c539,p82,6
c539,p429,7
c539,p348,8
c539,p1010,9
c539,p435,10
c539,p1928,11
c539,p78,12
c539,p1311,13
c539,p878,14
c539,p895,15
c539,p254,16
c539,p268,17
c539,p3214,18
c539,p604,19
c539,p461,20
c54,p2685,1
c54,p59,2
c54,p66,3
c54,p907,4
c54,p60,5
c54,p242,6
c54,p1027,7
c54,p3390,8
c54,p2668,9
c54,p1016,10
c54,p1207,11
c54,p3698,12
c54,p2869,13
c54,p2868,14
c54,p62,15
c54,p2865,16
c54,p270,17
c54,p2987,18
c54,p1019,19
c54,p2986,20
c540,p552,1
c540,p122,2
c540,p173,3
c540,p980,4
c540,p3302,5
c540,p1123,6
c540,p1516,7
c540,p54,8
c540,p270,9
c540,p52,10
c540,p1252,11
c540,p1040,12
c540,p162,13
c540,p1101,14
c540,p76,15
c540,p242,16
c540,p553,17
c540,p901,18
c540,p370,19
c540,p3531,20
c541,p2203,1
c541,p1042,2
c541,p2430,3
c541,p3155,4
c541,p3357,5
c541,p124,6
c541,p2455,7
c541,p552,8
c541,p426,9
c541,p66,10
c541,p577,11
c541,p195,12
c541,p2852,13
c541,p1517,14
c541,p2313,15
c541,p810,16
c541,p242,17
c541,p941,18
c541,p863,19
c541,p103,20
c542,p24,1
c542,p1498,2
c542,p863,3
c542,p3486,4
c542,p23,5
c542,p193,6
c542,p782,7
c542,p124,8
c542,p195,9
c542,p3422,10
c542,p1868,11
c542,p1079,12
c542,p3428,13
c542,p3449,14
c542,p81,15
c542,p126,16
c542,p879,17
c542,p22,18
c542,p3155,19
c542,p2058,20
c543,p80,1
c543,p122,2
c543,p270,3
c543,p3697,4
c543,p179,5
c543,p382,6
c543,p2873,7
c543,p427,8
c543,p789,9
c543,p76,10
c543,p2701,11
c543,p66,12
c543,p119,13
c543,p1863,14
c543,p344,15
c543,p2867,16
c543,p242,17
c543,p3647,18
c543,p2987,19
c543,p2660,20
c544,p104,1
c544,p500,2
c544,p579,3
c544,p580,4
c544,p423,5
c544,p66,6
c544,p124,7
c544,p91,8
c544,p815,9
c544,p1642,10
c544,p2701,11
c544,p668,12
c544,p3077,13
c544,p189,14
c544,p54,15
c544,p2867,16
c544,p692,17
c544,p995,18
c544,p2866,19
c544,p2987,20
c545,p17,1
c545,p668,2
c545,p214,3
c545,p2087,4
c545,p604,5
c545,p494,6
c545,p602,7
c545,p1074,8
c545,p875,9
c545,p1079,10
c545,p134,11
c545,p3428,12
c545,p220,13
c545,p1862,14
c545,p659,15
c545,p863,16
c545,p219,17
c545,p192,18
c545,p1173,19
c545,p3271,20
c548,p311,1
c548,p319,2
c548,p350,3
c548,p396,4
c548,p195,5
c548,p310,6
c548,p321,7
c548,p194,8
c548,p150,9
c548,p46,10
c548,p909,11
c548,p159,12
c548,p781,13
c548,p1853,14
c548,p94,15
c548,p383,16
c548,p3553,17
c548,p3540,18
c548,p346,19
c548,p1006,20
c549,p789,1
c549,p119,2
c549,p468,3
c549,p3428,4
c549,p66,5
c549,p427,6
c549,p344,7
c549,p140,8
c549,p907,9
c549,p635,10
c549,p2865,11
c549,p3078,12
c549,p3077,13
c549,p1886,14
c549,p242,15
c549,p2636,16
c549,p75,17
c549,p2853,18
c549,p377,19
c549,p874,20
c55,p1294,1
c55,p242,2
c55,p632,3
c55,p60,4
c55,p2866,5
c55,p2867,6
c55,p46,7
c55,p3698,8
c55,p2864,9
c55,p171,10
c55,p287,11
c55,p3188,12
c55,p720,13
c55,p1016,14
c55,p1867,15
c55,p634,16
c55,p1019,17
c55,p3186,18
c55,p3189,19
c55,p3198,20
c551,p820,1
c551,p2853,2
c551,p821,3
c551,p305,4
c551,p2852,5
c551,p319,6
c551,p239,7
c551,p2873,8
c551,p240,9
c551,p2987,10
c551,p2856,11
c551,p2434,12
c551,p336,13
c551,p648,14
c551,p2430,15
c551,p75,16
c551,p2661,17
c551,p3684,18
c551,p2806,19
c551,p60,20
c552,p734,1
c552,p3155,2
c552,p77,3
c552,p448,4
c552,p336,5
c552,p1033,6
c552,p2640,7
c552,p863,8
c552,p286,9
c552,p692,10
c552,p1185,11
c552,p2057,12
c552,p382,13
c552,p1038,14
c552,p2091,15
c552,p124,16
c552,p276,17
c552,p507,18
c552,p3389,19
c552,p428,20
c554,p3379,1
c554,p677,2
c554,p3303,3
c554,p156,4
c554,p162,5
c554,p3377,6
c554,p3712,7
c554,p286,8
c554,p169,9
c554,p340,10
c554,p3267,11
c554,p2638,12
c554,p94,13
c554,p3190,14
c554,p144,15
c554,p3690,16
c554,p383,17
c554,p312,18
c554,p195,19
c554,p3176,20
c555,p2867,1
c555,p241,2
c555,p59,3
c555,p1260,4
c555,p3192,5
c555,p1027,6
c555,p400,7
c555,p1019,8
c555,p68,9
c555,p119,10
c555,p1016,11
c555,p3728,12
c555,p787,13
c555,p907,14
c555,p71,15
c555,p3229,16
c555,p2988,17
c555,p988,18
c555,p3140,19
c555,p189,20
c556,p631,1
c556,p78,2
c556,p180,3
c556,p525,4
c556,p1027,5
c556,p2685,6
c556,p869,7
c556,p2865,8
c556,p2873,9
c556,p649,10
c556,p3535,11
c556,p80,12
c556,p284,13
c556,p112,14
c556,p1436,15
c556,p1294,16
c556,p557,17
c556,p60,18
c556,p409,19
c556,p3229,20
c557,p193,1
c557,p124,2
c557,p1774,3
c557,p192,4
c557,p0,5
c557,p2988,6
c557,p2810,7
c557,p3140,8
c557,p156,9
c557,p2987,10
c557,p3302,11
c557,p57,12
c557,p170,13
c557,p1017,14
c557,p550,15
c557,p3330,16
c557,p428,17
c557,p71,18
c557,p2640,19
c557,p270,20
c558,p141,1
c558,p103,2
c558,p428,3
c558,p382,4
c558,p57,5
c558,p863,6
c558,p124,7
c558,p674,8
c558,p507,9
c558,p1219,10
c558,p315,11
c558,p2949,12
c558,p3155,13
c558,p3017,14
c558,p78,15
c558,p3184,16
c558,p3015,17
c558,p3014,18
c558,p68,19
c558,p263,20
c559,p2852,1
c559,p16,2
c559,p349,3
c559,p162,4
c559,p428,5
c559,p39,6
c559,p938,7
c559,p941,8
c559,p2707,9
c559,p2313,10
c559,p3160,11
c559,p2865,12
c559,p2864,13
c559,p66,14
c559,p2853,15
c559,p319,16
c559,p2091,17
c559,p525,18
c559,p36,19
c559,p2985,20
c56,p67,1
c56,p3176,2
c56,p2853,3
c56,p1853,4
c56,p211,5
c56,p604,6
c56,p428,7
c56,p581,8
c56,p1068,9
c56,p170,10
c56,p3064,11
c56,p2897,12
c56,p68,13
c56,p3184,14
c56,p349,15
c56,p1171,16
c56,p2962,17
c56,p364,18
c56,p501,19
c56,p3440,20
c561,p177,1
c561,p9,2
c561,p182,3
c561,p1862,4
c561,p484,5
c561,p161,6
c561,p181,7
c561,p557,8
c561,p180,9
c561,p3062,10
c561,p868,11
c561,p1974,12
c561,p70,13
c561,p32,14
c561,p428,15
c561,p326,16
c561,p140,17
c561,p349,18
c561,p2641,19
c561,p572,20
c562,p2639,1
c562,p715,2
c562,p714,3
c562,p344,4
c562,p1565,5
c562,p134,6
c562,p2949,7
c562,p1470,8
c562,p659,9
c562,p195,10
c562,p428,11
