cid,pid,quantity
c1812,p3751,1
c1812,p1286,2
c1812,p1113,3
c1812,p1086,2
c1812,p2574,1
c1812,p6,1
c1812,p1041,2
c1812,p3455,1
c1812,p272,1
c1812,p251,2
c1812,p134,1
c1812,p3478,1
c1812,p1466,1
c1812,p3183,1
c1812,p1215,1
c1812,p44,6
c1812,p604,2
c1812,p623,3
c1812,p94,1
c1812,p2288,1
c1812,p3534,1
c1812,p2527,1
c1812,p276,1
c1812,p1177,2
c1812,p3190,2
c1812,p78,3
c1812,p3373,1
c1812,p3035,2
c1812,p312,2
c1812,p160,2
c1812,p167,5
c1812,p1070,1
c1812,p2704,2
c1812,p3679,1
c1812,p0,5
c1812,p2138,1
c1812,p3176,2
c1813,p496,2
c1813,p402,1
c1813,p345,1
c1813,p9,1
c1813,p3303,1
c1813,p448,2
c1813,p2348,2
c1813,p526,1
c1813,p527,1
c1813,p193,1
c1813,p155,1
c1813,p2978,1
c1813,p103,2
c1813,p776,1
c1813,p490,1
c1813,p3189,1
c1813,p399,2
c1813,p376,2
c1813,p373,2
c1813,p556,2
c1813,p43,2
c1813,p504,1
c1813,p764,2
c1813,p608,1
c1813,p435,1
c1813,p782,1
c1813,p813,1
c1813,p1410,1
c1813,p2200,1
c1813,p1862,1
c1813,p300,1
c1813,p1909,1
c1813,p809,1
c1813,p1853,1
c1813,p1070,1
c1813,p2327,1
c1813,p54,1
c1814,p40,1
c1814,p402,1
c1814,p1709,1
c1814,p2236,1
c1814,p180,1
c1814,p27,1
c1814,p1734,2
c1814,p9,1
c1814,p1140,1
c1814,p14,2
c1814,p377,1
c1814,p385,1
c1814,p1602,1
c1814,p3712,1
c1814,p173,1
c1814,p90,1
c1814,p397,2
c1814,p1167,1
c1814,p676,1
c1814,p1658,1
c1814,p1573,1
c1814,p1304,1
c1814,p1261,1
c1814,p102,1
c1814,p3270,1
c1814,p573,1
c1814,p126,1
c1814,p170,1
c1814,p169,1
c1814,p3423,1
c1814,p3428,1
c1814,p3067,1
c1814,p890,1
c1814,p2202,1
c1814,p36,1
c1814,p3271,1
c1814,p1064,1
c1814,p1746,1
c1814,p384,1
c1814,p1485,1
c1814,p1473,3
c1814,p2209,1
c1814,p140,1
c1814,p428,1
c1814,p78,1
c1814,p324,2
c1814,p1922,1
c1814,p1921,1
c1814,p610,1
c1814,p474,1
c1814,p3032,1
c1814,p1260,1
c1814,p67,1
c1814,p648,1
c1814,p2641,1
c1814,p2647,3
c1814,p2645,2
c1814,p2654,1
c1814,p721,1
c1814,p1332,1
c1814,p516,1
c1814,p3613,1
c1814,p3580,1
c1814,p3599,1
c1814,p89,1
c1815,p3508,1
c1815,p3507,2
c1815,p159,3
c1815,p3372,2
c1815,p337,2
c1815,p736,3
c1815,p28,3
c1815,p180,2
c1815,p181,1
c1815,p26,2
c1815,p27,4
c1815,p3462,1
c1815,p277,5
c1815,p1042,2
c1815,p1348,2
c1815,p3006,1
c1815,p509,1
c1815,p826,1
c1815,p1069,1
c1815,p319,2
c1815,p318,2
c1815,p396,2
c1815,p37,1
c1815,p401,1
c1815,p3392,1
c1815,p3231,2
c1815,p3223,2
c1815,p305,2
c1815,p3511,2
c1815,p2715,1
c1815,p346,1
c1815,p322,3
c1815,p310,1
c1815,p321,2
c1815,p2716,2
c1815,p2648,1
c1815,p1175,2
c1815,p107,1
c1815,p1176,1
c1815,p3465,1
c1815,p3391,1
c1815,p3408,1
c1815,p3684,1
c1815,p1064,1
c1815,p1160,1
c1815,p878,1
c1815,p3739,1
c1815,p201,3
c1815,p1024,2
c1815,p3454,1
c1815,p3019,4
c1815,p276,3
c1815,p2407,1
c1815,p544,2
c1815,p39,7
c1815,p2649,1
c1815,p3371,3
c1815,p3373,1
c1815,p3543,2
c1815,p3533,2
c1815,p2385,1
c1815,p1877,1
c1815,p2384,1
c1815,p3230,3
c1815,p3234,2
c1815,p968,2
c1815,p35,3
c1815,p3512,3
c1815,p3690,2
c1815,p3687,1
c1815,p1070,3
c1815,p3195,1
c1815,p3622,1
c1815,p3321,2
c1815,p3435,1
c1815,p3434,1
c1815,p32,4
c1815,p516,1
c1815,p41,1
c1815,p110,1
c1815,p349,8
c1815,p162,1
c1815,p3694,1
c1815,p3685,1
c1815,p3357,2
c1815,p1015,2
c1816,p1851,1
c1816,p1331,1
c1816,p1593,1
c1816,p2313,1
c1816,p564,2
c1816,p459,1
c1816,p931,1
c1816,p1106,1
c1816,p307,1
c1816,p238,1
c1816,p3130,1
c1816,p921,2
c1816,p3261,1
c1816,p3260,1
c1816,p1414,2
c1816,p920,2
c1816,p173,1
c1816,p2226,2
c1816,p1896,1
c1816,p1627,1
c1816,p1559,1
c1816,p490,1
c1816,p1218,1
c1816,p144,1
c1816,p2913,1
c1816,p77,1
c1816,p21,3
c1816,p3229,1
c1816,p119,1
c1816,p76,1
c1816,p124,1
c1816,p907,1
c1816,p3192,1
c1816,p2888,1
c1816,p3163,1
c1816,p3259,1
c1816,p3341,1
c1816,p3129,1
c1816,p1139,2
c1816,p270,1
c1816,p2668,1
c1816,p220,1
c1816,p1289,1
c1816,p1359,1
c1816,p1358,1
c1816,p1219,1
c1816,p1537,2
c1816,p458,1
c1816,p1024,2
c1816,p1862,1
c1816,p1208,1
c1816,p2737,1
c1816,p2733,1
c1816,p2732,1
c1816,p2736,1
c1816,p850,1
c1816,p747,1
c1816,p308,1
c1816,p428,1
c1816,p3171,2
c1816,p78,1
c1816,p3379,1
c1816,p2281,1
c1816,p484,1
c1816,p380,2
c1816,p299,2
c1816,p1207,1
c1816,p1555,2
c1816,p3181,1
c1816,p3180,1
c1816,p597,1
c1816,p3155,1
c1816,p3136,2
c1816,p1288,1
c1816,p1607,1
c1816,p749,1
c1816,p2893,1
c1816,p189,1
c1816,p1585,1
c1816,p688,1
c1816,p668,1
c1816,p960,1
c1816,p1332,1
c1816,p0,1
c1816,p3126,2
c1816,p1902,1
c1816,p53,1
c1816,p2354,2
c1816,p1125,2
c1816,p3351,2
c1816,p3147,2
c1816,p3346,2
c1816,p2896,1
c1817,p3355,1
c1817,p496,1
c1817,p495,2
c1817,p1891,1
c1817,p752,4
c1817,p426,4
c1817,p867,1
c1817,p1184,1
c1817,p229,1
c1817,p986,3
c1817,p1867,1
c1817,p1919,1
c1817,p196,1
c1817,p3161,1
c1817,p3204,1
c1817,p231,1
c1817,p1106,1
c1817,p307,1
c1817,p1042,2
c1817,p3303,1
c1817,p388,1
c1817,p386,1
c1817,p784,1
c1817,p360,1
c1817,p2856,2
c1817,p2852,2
c1817,p2660,1
c1817,p2661,2
c1817,p2669,2
c1817,p2853,3
c1817,p1730,1
c1817,p765,1
c1817,p2092,2
c1817,p1859,2
c1817,p962,1
c1817,p1729,1
c1817,p2093,1
c1817,p1860,1
c1817,p319,1
c1817,p396,1
c1817,p864,1
c1817,p37,1
c1817,p173,1
c1817,p1360,1
c1817,p1381,4
c1817,p1861,1
c1817,p3231,1
c1817,p3223,2
c1817,p305,3
c1817,p2949,1
c1817,p2806,5
c1817,p2342,1
c1817,p350,1
c1817,p346,1
c1817,p311,1
c1817,p310,1
c1817,p3299,1
c1817,p1175,2
c1817,p3206,1
c1817,p1712,2
c1817,p2810,7
c1817,p2784,2
c1817,p1111,1
c1817,p998,1
c1817,p3026,1
c1817,p271,2
c1817,p2866,3
c1817,p2868,4
c1817,p270,2
c1817,p2985,2
c1817,p122,2
c1817,p242,3
c1817,p66,2
c1817,p240,2
c1817,p2668,4
c1817,p2873,2
c1817,p241,3
c1817,p36,2
c1817,p2588,1
c1817,p1252,1
c1817,p1161,1
c1817,p869,1
c1817,p357,1
c1817,p563,1
c1817,p567,1
c1817,p561,1
c1817,p558,2
c1817,p463,1
c1817,p936,1
c1817,p384,1
c1817,p608,1
c1817,p514,1
c1817,p934,1
c1817,p935,1
c1817,p177,1
c1817,p266,1
c1817,p2638,1
c1817,p2703,1
c1817,p46,1
c1817,p1017,1
c1817,p150,1
c1817,p261,1
c1817,p262,1
c1817,p166,1
c1817,p1206,1
c1817,p988,1
c1817,p1024,2
c1817,p1208,1
c1817,p3188,1
c1817,p295,4
c1817,p371,2
c1817,p372,3
c1817,p3544,1
c1817,p3534,1
c1817,p3531,1
c1817,p3184,1
c1817,p276,1
c1817,p1319,1
c1817,p1409,2
c1817,p2407,2
c1817,p747,1
c1817,p336,1
c1817,p39,2
c1817,p78,4
c1817,p324,4
c1817,p1085,1
c1817,p3379,1
c1817,p3378,1
c1817,p3371,1
c1817,p3373,1
c1817,p303,1
c1817,p34,2
c1817,p1207,2
c1817,p195,1
c1817,p3035,1
c1817,p3082,1
c1817,p3150,1
c1817,p2814,1
c1817,p1312,1
c1817,p3133,1
c1817,p3142,1
c1817,p939,1
c1817,p1260,2
c1817,p640,4
c1817,p151,1
c1817,p1683,4
c1817,p2296,2
c1817,p3356,1
c1817,p3230,1
c1817,p3234,1
c1817,p35,3
c1817,p1296,1
c1817,p230,1
c1817,p67,3
c1817,p809,1
c1817,p519,3
c1817,p822,2
c1817,p821,2
c1817,p820,2
c1817,p1470,1
c1817,p901,1
c1817,p1741,1
c1817,p903,2
c1817,p557,3
c1817,p877,1
c1817,p786,3
c1817,p2091,2
c1817,p292,2
c1817,p990,2
c1817,p1517,2
c1817,p626,1
c1818,p1255,1
c1818,p315,1
c1818,p1025,1
c1818,p187,1
c1818,p497,1
c1818,p238,1
c1818,p1083,1
c1818,p1130,2
c1818,p37,1
c1818,p305,1
c1818,p1472,1
c1818,p573,1
c1818,p1308,1
c1818,p893,2
c1818,p922,1
c1818,p272,1
c1818,p17,1
c1818,p575,1
c1818,p144,1
c1818,p568,1
c1818,p1139,1
c1818,p621,1
c1818,p18,1
c1818,p1030,1
c1818,p761,1
c1818,p2307,6
c1818,p289,1
c1818,p2542,1
c1818,p2346,1
c1818,p878,1
c1818,p435,1
c1818,p1017,1
c1818,p1203,1
c1818,p2406,1
c1818,p2474,1
c1818,p142,1
c1818,p58,1
c1818,p1202,1
c1818,p2479,1
c1818,p434,1
c1818,p49,1
c1818,p35,1
c1818,p940,1
c1818,p1799,1
c1818,p51,1
c1818,p533,1
c1818,p531,1
c1818,p0,1
c1818,p1,1
c1818,p877,1
c1818,p403,1
c1820,p1593,1
c1820,p1025,2
c1820,p1434,1
c1820,p2366,1
c1820,p238,1
c1820,p720,1
c1820,p1112,2
c1820,p1750,2
c1820,p3396,2
c1820,p863,1
c1820,p924,1
c1820,p3119,2
c1820,p892,2
c1820,p719,1
c1820,p635,2
c1820,p922,3
c1820,p272,2
c1820,p344,1
c1820,p134,1
c1820,p3408,1
c1820,p1111,1
c1820,p452,2
c1820,p2411,3
c1820,p3183,1
c1820,p3259,1
c1820,p1139,1
c1820,p2365,1
c1820,p288,2
c1820,p1146,1
c1820,p1479,1
c1820,p3404,1
c1820,p285,1
c1820,p3168,1
c1820,p189,1
c1820,p688,1
c1820,p2903,1
c1820,p1495,1
c1820,p0,3
c1820,p2138,1
c1820,p877,1
c1820,p2921,1
c1820,p2925,2
c1821,p1184,1
c1821,p9,5
c1821,p239,1
c1821,p25,1
c1821,p3130,1
c1821,p136,2
c1821,p3064,1
c1821,p1987,1
c1821,p819,2
c1821,p1074,1
c1821,p3467,3
c1821,p829,1
c1821,p2040,1
c1821,p1318,2
c1821,p3128,1
c1821,p17,1
c1821,p3465,2
c1821,p1218,2
c1821,p144,1
c1821,p2865,2
c1821,p1225,1
c1821,p3338,2
c1821,p46,1
c1821,p1017,1
c1821,p150,2
c1821,p3046,2
c1821,p3030,1
c1821,p782,1
c1821,p446,1
c1821,p3184,7
c1821,p3019,6
c1821,p2735,1
c1821,p336,2
c1821,p39,3
c1821,p428,1
c1821,p3035,2
c1821,p3082,2
c1821,p1909,1
c1821,p3032,3
c1821,p3690,2
c1821,p499,1
c1821,p3679,1
c1821,p557,1
c1822,p2768,3
c1822,p281,1
c1822,p793,1
c1822,p974,2
c1822,p882,3
c1822,p425,2
c1822,p301,1
c1822,p851,1
c1822,p1350,1
c1822,p2313,1
c1822,p2589,1
c1822,p419,2
c1822,p931,1
c1822,p624,2
c1822,p1630,1
c1822,p599,2
c1822,p1369,1
c1822,p1730,1
c1822,p765,1
c1822,p2092,1
c1822,p1859,1
c1822,p1858,1
c1822,p2361,1
c1822,p962,1
c1822,p1729,1
c1822,p2093,1
c1822,p1860,1
c1822,p111,4
c1822,p193,2
c1822,p2771,2
c1822,p1602,2
c1822,p1063,2
c1822,p84,1
c1822,p401,2
c1822,p397,2
c1822,p2492,1
c1822,p888,1
c1822,p2769,3
c1822,p2806,2
c1822,p2342,1
c1822,p1305,1
c1822,p977,1
c1822,p3078,4
c1822,p3077,4
c1822,p2082,1
c1822,p2333,1
c1822,p418,2
c1822,p849,1
c1822,p182,2
c1822,p170,1
c1822,p3440,1
c1822,p171,1
c1822,p169,2
c1822,p7,1
c1822,p1041,1
c1822,p492,1
c1822,p1541,1
c1822,p131,1
c1822,p192,2
c1822,p3428,1
c1822,p3422,1
c1822,p57,2
c1822,p2767,1
c1822,p3438,1
c1822,p2810,4
c1822,p1789,2
c1822,p237,2
c1822,p59,1
c1822,p3605,2
c1822,p3079,2
c1822,p481,2
c1822,p1492,2
c1822,p827,2
c1822,p959,1
c1822,p3547,2
c1822,p3559,2
c1822,p891,1
c1822,p889,1
c1822,p1252,1
c1822,p463,4
c1822,p1721,3
c1822,p3024,2
c1822,p1206,1
c1822,p976,1
c1822,p577,1
c1822,p1438,1
c1822,p552,1
c1822,p295,1
c1822,p371,3
c1822,p553,1
c1822,p370,2
c1822,p601,1
c1822,p2223,1
c1822,p642,1
c1822,p3184,1
c1822,p1794,1
c1822,p22,1
c1822,p598,2
c1822,p756,1
c1822,p1801,1
c1822,p1028,1
c1822,p308,1
c1822,p1886,1
c1822,p1119,1
c1822,p39,3
c1822,p3198,1
c1822,p235,1
c1822,p830,1
c1822,p156,1
c1822,p100,2
c1822,p2649,1
c1822,p324,4
c1822,p3373,1
c1822,p1558,1
c1822,p409,1
c1822,p195,2
c1822,p2198,1
c1822,p365,1
c1822,p224,1
c1822,p2450,2
c1822,p1739,1
c1822,p455,1
c1822,p340,1
c1822,p1229,1
c1822,p476,1
c1822,p223,1
c1822,p422,1
c1822,p153,6
c1822,p1181,3
c1822,p2121,1
c1822,p154,2
c1822,p65,2
c1822,p956,1
c1822,p191,1
c1822,p200,1
c1822,p1511,1
c1822,p151,1
c1822,p651,1
c1822,p600,1
c1822,p3642,1
c1822,p391,1
c1822,p1631,1
c1822,p1070,1
c1822,p161,5
c1822,p175,1
c1822,p32,2
c1822,p987,1
c1822,p817,1
c1822,p557,3
c1822,p832,2
c1823,p1331,2
c1823,p1178,3
c1823,p315,4
c1823,p851,8
c1823,p9,4
c1823,p1221,4
c1823,p143,1
c1823,p2436,1
c1823,p1101,2
c1823,p193,4
c1823,p287,2
c1823,p20,2
c1823,p1627,2
c1823,p2574,2
c1823,p383,3
c1823,p174,6
c1823,p169,2
c1823,p1436,2
c1823,p893,2
c1823,p399,2
c1823,p503,1
c1823,p3067,2
c1823,p289,3
c1823,p1215,1
c1823,p2808,1
c1823,p565,5
c1823,p764,2
c1823,p570,2
c1823,p355,2
c1823,p185,5
c1823,p567,2
c1823,p561,6
c1823,p384,2
c1823,p177,4
c1823,p1185,2
c1823,p782,2
c1823,p201,3
c1823,p142,2
c1823,p428,2
c1823,p830,3
c1823,p156,2
c1823,p78,1
c1823,p195,4
c1823,p2640,4
c1823,p283,2
c1823,p1237,1
c1823,p1223,1
c1823,p0,4
c1823,p162,2
c1823,p1145,2
c1823,p525,1
c1823,p2925,3
c1823,p98,2
c1824,p265,1
c1824,p117,1
c1824,p501,1
c1824,p787,1
c1824,p392,1
c1824,p456,1
c1824,p381,1
c1824,p1075,1
c1824,p1105,1
c1824,p494,1
c1824,p91,1
c1824,p973,2
c1824,p490,2
c1824,p77,1
c1824,p21,1
c1824,p1118,1
c1824,p267,2
c1824,p1017,1
c1824,p1862,2
c1824,p580,1
c1824,p1886,1
c1824,p428,1
c1824,p3012,2
c1824,p3013,2
c1824,p3016,3
c1824,p3015,3
c1824,p3017,3
c1824,p3014,1
c1824,p484,2
c1824,p857,1
c1824,p263,1
c1824,p2975,1
c1824,p668,1
c1824,p175,1
c1824,p3081,1
c1824,p2434,2
c1824,p2091,2
c1824,p1125,2
c1824,p2291,2
c1824,p990,2
c1825,p1126,1
c1825,p3377,2
c1825,p9,4
c1825,p25,1
c1825,p419,1
c1825,p178,1
c1825,p720,3
c1825,p1075,1
c1825,p1105,1
c1825,p249,1
c1825,p1074,1
c1825,p494,1
c1825,p1104,1
c1825,p719,2
c1825,p829,1
c1825,p1625,1
c1825,p828,1
c1825,p2005,1
c1825,p656,2
c1825,p1911,1
c1825,p590,1
c1825,p1682,1
c1825,p2310,2
c1825,p1624,1
c1825,p1460,1
c1825,p1451,1
c1825,p973,2
c1825,p17,3
c1825,p3465,1
c1825,p57,1
c1825,p3067,2
c1825,p18,2
c1825,p878,1
c1825,p46,1
c1825,p1017,1
c1825,p3030,1
c1825,p1219,1
c1825,p1146,1
c1825,p166,1
c1825,p3379,1
c1825,p3378,1
c1825,p3027,1
c1825,p2087,1
c1825,p2056,1
c1825,p3466,1
c1825,p531,3
c1825,p877,1
c1825,p2434,2
c1825,p2430,2
c1825,p1125,2
c1825,p2472,2
c1826,p1088,1
c1826,p2,2
c1826,p789,1
c1826,p1917,6
c1826,p344,1
c1826,p2987,1
c1826,p2868,1
c1826,p607,1
c1826,p878,1
c1826,p1102,1
c1826,p3023,1
c1826,p1219,2
c1826,p579,1
c1826,p592,1
c1826,p78,2
c1826,p3155,1
c1826,p294,1
c1826,p474,1
c1826,p2433,2
c1826,p1427,1
c1826,p2918,1
c1826,p209,1
c1826,p0,1
c1826,p659,1
c1826,p877,1
c1827,p1005,1
c1827,p1178,1
c1827,p315,1
c1827,p71,1
c1827,p991,1
c1827,p2313,1
c1827,p3161,1
c1827,p3204,1
c1827,p501,1
c1827,p105,1
c1827,p3186,1
c1827,p677,1
c1827,p3007,1
c1827,p3006,1
c1827,p3569,1
c1827,p619,1
c1827,p2869,1
c1827,p38,1
c1827,p1019,2
c1827,p620,2
c1827,p259,1
c1827,p483,1
c1827,p3065,1
c1827,p3712,3
c1827,p3064,1
c1827,p401,1
c1827,p2590,1
c1827,p1135,1
c1827,p172,1
c1827,p305,1
c1827,p20,1
c1827,p572,2
c1827,p2648,1
c1827,p3189,1
c1827,p169,1
c1827,p3410,1
c1827,p503,1
c1827,p148,1
c1827,p147,1
c1827,p77,1
c1827,p3229,1
c1827,p2867,1
c1827,p2986,1
c1827,p59,1
c1827,p76,1
c1827,p2685,2
c1827,p631,1
c1827,p3192,1
c1827,p3389,2
c1827,p2988,1
c1827,p507,2
c1827,p80,1
c1827,p3605,1
c1827,p3056,1
c1827,p1492,1
c1827,p2866,2
c1827,p2868,2
c1827,p3390,2
c1827,p2873,1
c1827,p241,1
c1827,p2588,1
c1827,p68,1
c1827,p3057,1
c1827,p3549,2
c1827,p3547,1
c1827,p3546,3
c1827,p1029,1
c1827,p2127,1
c1827,p463,1
c1827,p2638,1
c1827,p2703,1
c1827,p46,1
c1827,p1017,1
c1827,p150,1
c1827,p1219,2
c1827,p3188,1
c1827,p3534,1
c1827,p3556,1
c1827,p580,1
c1827,p2736,1
c1827,p1319,1
c1827,p1152,1
c1827,p839,1
c1827,p1027,1
c1827,p3198,2
c1827,p831,1
c1827,p2649,1
c1827,p430,1
c1827,p257,1
c1827,p303,1
c1827,p304,1
c1827,p34,1
c1827,p203,1
c1827,p2583,1
c1827,p3545,1
c1827,p3542,1
c1827,p3330,2
c1827,p3332,1
c1827,p451,3
c1827,p280,1
c1827,p2058,1
c1827,p2087,1
c1827,p3155,1
c1827,p3141,1
c1827,p3383,2
c1827,p3298,1
c1827,p3156,1
c1827,p2640,5
c1827,p3325,1
c1827,p2057,2
c1827,p379,1
c1827,p3324,1
c1827,p3140,2
c1827,p3142,1
c1827,p3151,1
c1827,p2468,1
c1827,p3032,1
c1827,p1260,1
c1827,p3058,3
c1827,p2975,2
c1827,p3401,2
c1827,p3158,1
c1827,p62,2
c1827,p67,1
c1827,p3687,1
c1827,p3160,2
c1827,p3159,2
c1827,p3622,1
c1827,p3321,2
c1827,p3363,1
c1827,p3696,1
c1827,p349,1
c1827,p162,1
c1827,p525,1
c1827,p557,1
c1827,p1034,3
c1827,p1056,1
c1827,p626,1
c1827,p3025,1
c1828,p402,1
c1828,p1593,1
c1828,p114,1
c1828,p1088,1
c1828,p2788,1
c1828,p454,1
c1828,p695,1
c1828,p2317,1
c1828,p511,2
c1828,p178,1
c1828,p994,1
c1828,p3314,1
c1828,p2389,1
c1828,p2388,1
c1828,p1987,2
c1828,p383,1
c1828,p1671,1
c1828,p2988,1
c1828,p80,1
c1828,p1287,1
c1828,p279,1
c1828,p3472,1
c1828,p3480,1
c1828,p384,1
c1828,p3338,1
c1828,p199,1
c1828,p324,2
c1828,p2450,1
c1828,p2456,1
c1828,p3035,1
c1828,p3082,1
c1828,p1657,1
c1828,p1439,1
c1828,p728,1
c1828,p3600,1
c1828,p1470,1
c1828,p659,1
c1828,p3253,2
c1829,p71,2
c1829,p9,2
c1829,p1042,2
c1829,p1348,2
c1829,p318,1
c1829,p396,1
c1829,p406,1
c1829,p720,1
c1829,p287,1
c1829,p1869,1
c1829,p20,1
c1829,p602,1
c1829,p2978,1
c1829,p819,1
c1829,p1132,1
c1829,p210,1
c1829,p2240,3
c1829,p2574,1
c1829,p1175,2
c1829,p182,1
c1829,p170,1
c1829,p128,3
c1829,p221,1
c1829,p3391,1
c1829,p3408,1
c1829,p3067,2
c1829,p3083,1
c1829,p2143,2
c1829,p3183,1
c1829,p3425,1
c1829,p1225,1
c1829,p604,1
c1829,p69,2
c1829,p70,2
c1829,p177,2
c1829,p266,2
c1829,p607,1
c1829,p435,1
c1829,p3023,1
c1829,p3030,1
c1829,p1219,2
c1829,p199,1
c1829,p852,1
c1829,p1024,2
c1829,p2407,4
c1829,p1294,1
c1829,p544,2
c1829,p3498,1
c1829,p195,1
c1829,p3038,1
c1829,p1296,1
c1829,p120,1
c1829,p209,1
c1829,p2903,2
c1829,p0,1
c1829,p194,1
c1829,p3267,1
c1829,p1741,1
c1829,p903,1
c1829,p1145,1
c1829,p55,2
c1829,p54,1
c1829,p525,1
c1829,p1617,1
c1829,p1125,2
c1829,p3351,2
c1830,p3449,2
c1830,p24,1
c1830,p20,1
c1830,p1974,1
c1830,p3217,1
c1830,p3214,1
c1830,p3213,1
c1830,p1074,1
c1830,p1156,1
c1830,p1917,3
c1830,p1436,1
c1830,p1041,1
c1830,p3474,1
c1830,p21,1
c1830,p452,1
c1830,p1347,1
c1830,p3425,1
c1830,p1159,1
c1830,p384,1
c1830,p46,1
c1830,p150,1
c1830,p3012,1
c1830,p3498,1
c1830,p3035,1
c1830,p1503,1
c1830,p3383,1
c1830,p874,1
c1830,p1603,1
c1830,p992,1
c1830,p52,2
c1830,p53,1
c1830,p55,1
c1830,p54,2
c1830,p2430,2
c1830,p1125,2
c1830,p3071,1
c1831,p745,1
c1831,p176,2
c1831,p1457,1
c1831,p392,2
c1831,p892,2
c1831,p904,1
c1831,p284,3
c1831,p134,1
c1831,p452,1
c1831,p2868,5
c1831,p384,1
c1831,p70,4
c1831,p177,4
c1831,p166,1
c1831,p1699,2
c1831,p1080,1
c1831,p1320,2
c1831,p592,1
c1831,p1016,5
c1831,p1010,2
c1831,p1886,2
c1831,p544,2
c1831,p153,1
c1831,p62,5
c1831,p1853,1
c1831,p282,5
c1831,p1145,1
c1831,p54,1
c1831,p2455,2
c1831,p403,3
c1832,p745,1
c1832,p645,2
c1832,p769,12
c1832,p550,4
c1832,p3235,2
c1832,p778,2
c1832,p2810,2
c1832,p2815,1
c1832,p2185,2
c1832,p827,2
c1832,p3239,2
c1832,p3233,1
c1832,p3238,2
c1832,p1017,2
c1832,p3236,2
c1832,p158,1
c1832,p295,1
c1832,p3531,2
c1832,p3184,2
c1832,p424,7
c1832,p2647,6
c1832,p2654,2
c1832,p32,1
c1832,p162,1
c1832,p786,6
c1833,p2768,1
c1833,p1126,1
c1833,p159,1
c1833,p576,1
c1833,p929,1
c1833,p71,2
c1833,p736,1
c1833,p180,1
c1833,p181,1
c1833,p26,1
c1833,p27,1
c1833,p9,1
c1833,p1348,1
c1833,p1069,1
c1833,p527,1
c1833,p2771,1
c1833,p2769,1
c1833,p1132,1
c1833,p210,1
c1833,p346,1
c1833,p327,1
c1833,p325,1
c1833,p326,1
c1833,p2648,1
c1833,p1175,1
c1833,p128,1
c1833,p284,1
c1833,p131,1
c1833,p21,1
c1833,p2143,1
c1833,p1975,1
c1833,p521,1
c1833,p1453,1
c1833,p177,2
c1833,p866,1
c1833,p199,1
c1833,p852,1
c1833,p2407,1
c1833,p428,1
c1833,p2640,1
c1833,p1683,1
c1833,p809,2
c1833,p209,1
c1833,p822,1
c1833,p821,1
c1833,p820,1
c1833,p1588,1
c1833,p1,1
c1833,p2434,2
c1833,p292,2
c1833,p2430,2
c1833,p990,2
c1834,p923,1
c1834,p582,1
c1834,p1164,1
c1834,p337,1
c1834,p3673,1
c1834,p851,3
c1834,p1562,1
c1834,p1678,1
c1834,p3462,1
c1834,p550,1
c1834,p3635,1
c1834,p3304,2
c1834,p2741,1
c1834,p465,1
c1834,p1464,2
c1834,p136,1
c1834,p710,5
c1834,p3194,1
c1834,p473,1
c1834,p3065,1
c1834,p173,1
c1834,p172,1
c1834,p1038,1
c1834,p1627,1
c1834,p2806,1
c1834,p3226,1
c1834,p2203,2
c1834,p1214,1
c1834,p325,1
c1834,p1679,1
c1834,p778,1
c1834,p3299,1
c1834,p718,2
c1834,p1565,1
c1834,p2571,1
c1834,p1712,2
c1834,p169,2
c1834,p2639,1
c1834,p3093,1
c1834,p3128,1
c1834,p131,1
c1834,p1079,1
c1834,p60,4
c1834,p2867,1
c1834,p2986,1
c1834,p59,2
c1834,p76,1
c1834,p124,16
c1834,p2685,2
c1834,p907,1
c1834,p631,1
c1834,p3389,1
c1834,p80,2
c1834,p75,2
c1834,p1937,1
c1834,p3079,1
c1834,p214,1
c1834,p568,1
c1834,p3129,2
c1834,p3525,2
c1834,p2202,1
c1834,p3425,1
c1834,p3697,1
c1834,p1498,1
c1834,p692,1
c1834,p3184,11
c1834,p3463,1
c1834,p3019,1
c1834,p112,1
c1834,p1292,1
c1834,p569,2
c1834,p3190,1
c1834,p39,1
c1834,p156,1
c1834,p78,1
c1834,p324,1
c1834,p195,1
c1834,p3082,1
c1834,p3145,1
c1834,p3134,1
c1834,p226,1
c1834,p3032,1
c1834,p3033,1
c1834,p3061,1
c1834,p2886,1
c1834,p3127,1
c1834,p113,2
c1834,p960,2
c1834,p3622,1
c1834,p3126,1
c1834,p903,1
c1834,p714,8
c1834,p715,7
c1834,p716,7
c1834,p832,1
c1835,p1891,1
c1835,p1593,1
c1835,p1088,1
c1835,p141,1
c1835,p16,1
c1835,p15,1
c1835,p2029,1
c1835,p2806,11
c1835,p102,2
c1835,p103,7
c1835,p722,2
c1835,p47,2
c1835,p819,2
c1835,p1195,1
c1835,p1011,1
c1835,p1712,3
c1835,p222,1
c1835,p1143,2
c1835,p1142,2
c1835,p131,1
c1835,p2810,12
c1835,p2919,2
c1835,p140,1
c1835,p160,1
c1835,p2918,1
c1835,p1354,1
c1835,p1853,1
c1835,p2902,2
c1835,p282,2
c1835,p3203,1
c1835,p349,1
c1835,p52,1
c1835,p53,1
c1835,p55,2
c1835,p525,1
c1837,p2768,1
c1837,p426,1
c1837,p317,1
c1837,p1743,1
c1837,p745,1
c1837,p141,1
c1837,p143,1
c1837,p16,1
c1837,p15,1
c1837,p1612,1
