cid,pid,rank
c418,p428,1
c418,p0,2
c418,p124,3
c418,p177,4
c418,p2975,5
c418,p46,6
c418,p66,7
c418,p604,8
c418,p134,9
c418,p77,10
c418,p240,11
c418,p3155,12
c418,p78,13
c418,p2313,14
c418,p242,15
c418,p271,16
c418,p344,17
c418,p150,18
c418,p3428,19
c418,p3019,20
c419,p428,1
c419,p1219,2
c419,p124,3
c419,p177,4
c419,p2975,5
c419,p2058,6
c419,p46,7
c419,p66,8
c419,p604,9
c419,p134,10
c419,p21,11
c419,p77,12
c419,p240,13
c419,p3155,14
c419,p270,15
c419,p78,16
c419,p580,17
c419,p2313,18
c419,p242,19
c419,p271,20
c42,p0,1
c42,p1219,2
c42,p124,3
c42,p177,4
c42,p2975,5
c42,p2058,6
c42,p9,7
c42,p46,8
c42,p66,9
c42,p604,10
c42,p134,11
c42,p21,12
c42,p77,13
c42,p240,14
c42,p3155,15
c42,p270,16
c42,p580,17
c42,p2313,18
c42,p242,19
c42,p271,20
c420,p0,1
c420,p1219,2
c420,p124,3
c420,p177,4
c420,p2975,5
c420,p2058,6
c420,p9,7
c420,p66,8
c420,p604,9
c420,p21,10
c420,p77,11
c420,p240,12
c420,p3155,13
c420,p270,14
c420,p78,15
c420,p580,16
c420,p2313,17
c420,p242,18
c420,p271,19
c420,p150,20
c421,p428,1
c421,p124,2
c421,p177,3
c421,p2058,4
c421,p9,5
c421,p46,6
c421,p66,7
c421,p604,8
c421,p21,9
c421,p240,10
c421,p3155,11
c421,p270,12
c421,p78,13
c421,p580,14
c421,p2313,15
c421,p242,16
c421,p271,17
c421,p344,18
c421,p150,19
c421,p3428,20
c422,p428,1
c422,p0,2
c422,p1219,3
c422,p124,4
c422,p177,5
c422,p2975,6
c422,p2058,7
c422,p9,8
c422,p46,9
c422,p66,10
c422,p604,11
c422,p134,12
c422,p21,13
c422,p77,14
c422,p240,15
c422,p3155,16
c422,p270,17
c422,p580,18
c422,p2313,19
c422,p242,20
c424,p428,1
c424,p1219,2
c424,p124,3
c424,p177,4
c424,p2975,5
c424,p2058,6
c424,p46,7
c424,p66,8
c424,p604,9
c424,p134,10
c424,p21,11
c424,p77,12
c424,p240,13
c424,p3155,14
c424,p270,15
c424,p78,16
c424,p580,17
c424,p2313,18
c424,p242,19
c424,p271,20
c426,p428,1
c426,p0,2
c426,p1219,3
c426,p124,4
c426,p177,5
c426,p2975,6
c426,p2058,7
c426,p9,8
c426,p66,9
c426,p604,10
c426,p134,11
c426,p21,12
c426,p77,13
c426,p240,14
c426,p3155,15
c426,p270,16
c426,p78,17
c426,p580,18
c426,p2313,19
c426,p242,20
c427,p428,1
c427,p1219,2
c427,p177,3
c427,p2058,4
c427,p134,5
c427,p240,6
c427,p78,7
c427,p580,8
c427,p2313,9
c427,p271,10
c427,p344,11
c427,p150,12
c427,p3428,13
c427,p3019,14
c427,p349,15
c427,p54,16
c427,p2868,17
c427,p2668,18
c427,p71,19
c427,p324,20
c428,p0,1
c428,p124,2
c428,p177,3
c428,p2975,4
c428,p2058,5
c428,p46,6
c428,p66,7
c428,p134,8
c428,p21,9
c428,p77,10
c428,p240,11
c428,p3155,12
c428,p270,13
c428,p78,14
c428,p580,15
c428,p2313,16
c428,p242,17
c428,p271,18
c428,p344,19
c428,p150,20
c43,p428,1
c43,p0,2
c43,p124,3
c43,p177,4
c43,p2058,5
c43,p46,6
c43,p66,7
c43,p604,8
c43,p134,9
c43,p21,10
c43,p77,11
c43,p240,12
c43,p3155,13
c43,p270,14
c43,p78,15
c43,p2313,16
c43,p242,17
c43,p271,18
c43,p344,19
c43,p150,20
c430,p428,1
c430,p0,2
c430,p124,3
c430,p177,4
c430,p2058,5
c430,p9,6
c430,p46,7
c430,p66,8
c430,p604,9
c430,p134,10
c430,p21,11
c430,p77,12
c430,p240,13
c430,p3155,14
c430,p270,15
c430,p78,16
c430,p580,17
c430,p2313,18
c430,p242,19
c430,p271,20
c431,p0,1
c431,p1219,2
c431,p124,3
c431,p177,4
c431,p2975,5
c431,p2058,6
c431,p9,7
c431,p66,8
c431,p604,9
c431,p134,10
c431,p21,11
c431,p77,12
c431,p240,13
c431,p3155,14
c431,p270,15
c431,p78,16
c431,p580,17
c431,p2313,18
c431,p242,19
c431,p271,20
c433,p428,1
c433,p1219,2
c433,p2975,3
c433,p46,4
c433,p604,5
c433,p134,6
c433,p240,7
c433,p3155,8
c433,p270,9
c433,p78,10
c433,p580,11
c433,p2313,12
c433,p242,13
c433,p271,14
c433,p344,15
c433,p150,16
c433,p3428,17
c433,p3019,18
c433,p2640,19
c433,p349,20
c434,p428,1
c434,p0,2
c434,p1219,3
c434,p124,4
c434,p177,5
c434,p2975,6
c434,p2058,7
c434,p9,8
c434,p46,9
c434,p66,10
c434,p21,11
c434,p77,12
c434,p240,13
c434,p3155,14
c434,p270,15
c434,p78,16
c434,p580,17
c434,p2313,18
c434,p242,19
c434,p271,20
c435,p428,1
c435,p1219,2
c435,p124,3
c435,p177,4
c435,p2975,5
c435,p2058,6
c435,p46,7
c435,p66,8
c435,p604,9
c435,p21,10
c435,p77,11
c435,p240,12
c435,p3155,13
c435,p270,14
c435,p78,15
c435,p580,16
c435,p2313,17
c435,p242,18
c435,p271,19
c435,p344,20
c436,p428,1
c436,p124,2
c436,p177,3
c436,p2975,4
c436,p2058,5
c436,p9,6
c436,p66,7
c436,p134,8
c436,p77,9
c436,p240,10
c436,p3155,11
c436,p270,12
c436,p580,13
c436,p2313,14
c436,p242,15
c436,p271,16
c436,p3019,17
c436,p2640,18
c436,p54,19
c436,p2868,20
c437,p428,1
c437,p0,2
c437,p1219,3
c437,p124,4
c437,p2975,5
c437,p9,6
c437,p46,7
c437,p66,8
c437,p604,9
c437,p21,10
c437,p77,11
c437,p240,12
c437,p3155,13
c437,p270,14
c437,p580,15
c437,p2313,16
c437,p242,17
c437,p271,18
c437,p344,19
c437,p150,20
c438,p0,1
c438,p1219,2
c438,p124,3
c438,p177,4
c438,p2058,5
c438,p9,6
c438,p66,7
c438,p604,8
c438,p134,9
c438,p21,10
c438,p77,11
c438,p240,12
c438,p270,13
c438,p580,14
c438,p242,15
c438,p271,16
c438,p344,17
c438,p150,18
c438,p3428,19
c438,p3019,20
c439,p428,1
c439,p1219,2
c439,p124,3
c439,p177,4
c439,p2975,5
c439,p2058,6
c439,p9,7
c439,p46,8
c439,p604,9
c439,p134,10
c439,p21,11
c439,p77,12
c439,p240,13
c439,p3155,14
c439,p270,15
c439,p78,16
c439,p580,17
c439,p2313,18
c439,p271,19
c439,p344,20
c44,p428,1
c44,p0,2
c44,p1219,3
c44,p124,4
c44,p177,5
c44,p2058,6
c44,p9,7
c44,p46,8
c44,p66,9
c44,p604,10
c44,p134,11
c44,p77,12
c44,p240,13
c44,p3155,14
c44,p270,15
c44,p580,16
c44,p2313,17
c44,p242,18
c44,p271,19
c44,p344,20
c440,p428,1
c440,p0,2
c440,p1219,3
c440,p124,4
c440,p177,5
c440,p2975,6
c440,p2058,7
c440,p46,8
c440,p66,9
c440,p134,10
c440,p21,11
c440,p77,12
c440,p240,13
c440,p3155,14
c440,p270,15
c440,p78,16
c440,p580,17
c440,p2313,18
c440,p242,19
c440,p150,20
c441,p0,1
c441,p1219,2
c441,p124,3
c441,p177,4
c441,p2975,5
c441,p2058,6
c441,p9,7
c441,p46,8
c441,p66,9
c441,p604,10
c441,p134,11
c441,p77,12
c441,p240,13
c441,p3155,14
c441,p580,15
c441,p2313,16
c441,p271,17
c441,p344,18
c441,p3428,19
c441,p2640,20
c442,p0,1
c442,p1219,2
c442,p124,3
c442,p177,4
c442,p2975,5
c442,p2058,6
c442,p9,7
c442,p46,8
c442,p66,9
c442,p604,10
c442,p134,11
c442,p21,12
c442,p77,13
c442,p240,14
c442,p270,15
c442,p78,16
c442,p580,17
c442,p2313,18
c442,p242,19
c442,p271,20
c443,p428,1
c443,p0,2
c443,p1219,3
c443,p124,4
c443,p2975,5
c443,p2058,6
c443,p9,7
c443,p46,8
c443,p66,9
c443,p604,10
c443,p134,11
c443,p240,12
c443,p270,13
c443,p78,14
c443,p580,15
c443,p2313,16
c443,p242,17
c443,p271,18
c443,p344,19
c443,p3428,20
c444,p0,1
c444,p177,2
c444,p9,3
c444,p134,4
c444,p21,5
c444,p240,6
c444,p270,7
c444,p78,8
c444,p580,9
c444,p2313,10
c444,p242,11
c444,p344,12
c444,p150,13
c444,p3428,14
c444,p3019,15
c444,p349,16
c444,p54,17
c444,p2668,18
c444,p153,19
c444,p71,20
c445,p428,1
c445,p0,2
c445,p1219,3
c445,p124,4
c445,p177,5
c445,p2975,6
c445,p2058,7
c445,p46,8
c445,p66,9
c445,p604,10
c445,p134,11
c445,p21,12
c445,p240,13
c445,p270,14
c445,p580,15
c445,p242,16
c445,p271,17
c445,p344,18
c445,p150,19
c445,p3428,20
c446,p0,1
c446,p1219,2
c446,p2975,3
c446,p2058,4
c446,p9,5
c446,p46,6
c446,p66,7
c446,p604,8
c446,p134,9
c446,p21,10
c446,p240,11
c446,p3155,12
c446,p78,13
c446,p2313,14
c446,p242,15
c446,p271,16
c446,p344,17
c446,p150,18
c446,p3428,19
c446,p2640,20
c447,p0,1
c447,p1219,2
c447,p124,3
c447,p177,4
c447,p2975,5
c447,p9,6
c447,p46,7
c447,p66,8
c447,p604,9
c447,p21,10
c447,p77,11
c447,p240,12
c447,p270,13
c447,p78,14
c447,p580,15
c447,p2313,16
c447,p242,17
c447,p271,18
c447,p344,19
c447,p150,20
c448,p428,1
c448,p0,2
c448,p1219,3
c448,p124,4
c448,p177,5
c448,p2975,6
c448,p2058,7
c448,p9,8
c448,p46,9
c448,p66,10
c448,p604,11
c448,p134,12
c448,p21,13
c448,p77,14
c448,p240,15
c448,p3155,16
c448,p270,17
c448,p78,18
c448,p580,19
c448,p2313,20
c449,p0,1
c449,p124,2
c449,p177,3
c449,p2975,4
c449,p2058,5
c449,p9,6
c449,p46,7
c449,p66,8
c449,p604,9
c449,p134,10
c449,p21,11
c449,p240,12
c449,p270,13
c449,p78,14
c449,p580,15
c449,p2313,16
c449,p271,17
c449,p344,18
c449,p150,19
c449,p3428,20
c45,p0,1
c45,p1219,2
c45,p124,3
c45,p2975,4
c45,p2058,5
c45,p9,6
c45,p66,7
c45,p604,8
c45,p134,9
c45,p240,10
c45,p3155,11
c45,p270,12
c45,p78,13
c45,p580,14
c45,p2313,15
c45,p242,16
c45,p271,17
c45,p344,18
c45,p150,19
c45,p3428,20
c450,p0,1
c450,p1219,2
c450,p124,3
c450,p177,4
c450,p2975,5
c450,p2058,6
c450,p9,7
c450,p46,8
c450,p66,9
c450,p604,10
c450,p21,11
c450,p77,12
c450,p240,13
c450,p270,14
c450,p78,15
c450,p580,16
c450,p2313,17
c450,p242,18
c450,p271,19
c450,p344,20
c451,p1219,1
c451,p124,2
c451,p177,3
c451,p2058,4
c451,p9,5
c451,p46,6
c451,p134,7
c451,p21,8
c451,p77,9
c451,p3155,10
c451,p580,11
c451,p2313,12
c451,p242,13
c451,p150,14
c451,p3428,15
c451,p3019,16
c451,p2640,17
c451,p349,18
c451,p2868,19
c451,p153,20
c452,p428,1
c452,p0,2
c452,p1219,3
c452,p124,4
c452,p2975,5
c452,p2058,6
c452,p9,7
c452,p46,8
c452,p604,9
c452,p134,10
c452,p21,11
c452,p77,12
c452,p3155,13
c452,p270,14
c452,p78,15
c452,p580,16
c452,p2313,17
c452,p242,18
c452,p271,19
c452,p344,20
c453,p428,1
c453,p0,2
c453,p124,3
c453,p2975,4
c453,p2058,5
c453,p9,6
c453,p46,7
c453,p66,8
c453,p604,9
c453,p134,10
c453,p77,11
c453,p240,12
c453,p3155,13
c453,p270,14
c453,p78,15
c453,p580,16
c453,p2313,17
c453,p242,18
c453,p271,19
c453,p344,20
c456,p428,1
c456,p0,2
c456,p1219,3
c456,p124,4
c456,p177,5
c456,p2975,6
c456,p2058,7
c456,p9,8
c456,p46,9
c456,p66,10
c456,p134,11
c456,p21,12
c456,p77,13
c456,p240,14
c456,p3155,15
c456,p270,16
c456,p78,17
c456,p580,18
c456,p2313,19
c456,p242,20
c457,p428,1
c457,p1219,2
c457,p124,3
c457,p177,4
c457,p2975,5
c457,p2058,6
c457,p9,7
c457,p46,8
c457,p66,9
c457,p604,10
c457,p134,11
c457,p21,12
c457,p77,13
c457,p240,14
c457,p3155,15
c457,p270,16
c457,p78,17
c457,p580,18
c457,p2313,19
c457,p242,20
c458,p428,1
c458,p0,2
c458,p1219,3
c458,p124,4
c458,p177,5
c458,p2975,6
c458,p2058,7
c458,p9,8
c458,p46,9
c458,p66,10
c458,p134,11
c458,p21,12
c458,p77,13
c458,p240,14
c458,p3155,15
c458,p270,16
c458,p78,17
c458,p580,18
c458,p2313,19
c458,p242,20
c46,p0,1
c46,p1219,2
c46,p124,3
c46,p177,4
c46,p2975,5
c46,p2058,6
c46,p9,7
c46,p46,8
c46,p66,9
c46,p604,10
c46,p134,11
c46,p21,12
c46,p77,13
c46,p240,14
c46,p3155,15
c46,p270,16
c46,p78,17
c46,p580,18
c46,p2313,19
c46,p242,20
c461,p428,1
c461,p0,2
c461,p1219,3
c461,p177,4
c461,p2058,5
c461,p46,6
c461,p66,7
c461,p604,8
c461,p134,9
c461,p21,10
c461,p77,11
c461,p240,12
c461,p3155,13
c461,p270,14
c461,p78,15
c461,p580,16
c461,p2313,17
c461,p344,18
c461,p150,19
c461,p3428,20
c462,p428,1
c462,p1219,2
c462,p124,3
c462,p177,4
c462,p2975,5
c462,p2058,6
c462,p46,7
c462,p66,8
c462,p604,9
c462,p134,10
c462,p21,11
c462,p77,12
c462,p240,13
c462,p3155,14
c462,p270,15
c462,p78,16
c462,p2313,17
c462,p242,18
c462,p271,19
c462,p344,20
c463,p428,1
c463,p1219,2
c463,p124,3
c463,p177,4
c463,p2975,5
c463,p2058,6
c463,p9,7
c463,p46,8
c463,p66,9
c463,p604,10
c463,p134,11
c463,p21,12
c463,p77,13
c463,p240,14
c463,p3155,15
c463,p270,16
c463,p78,17
c463,p580,18
c463,p2313,19
c463,p242,20
c464,p428,1
c464,p124,2
c464,p177,3
c464,p9,4
c464,p46,5
c464,p66,6
c464,p77,7
c464,p240,8
c464,p3155,9
c464,p270,10
c464,p580,11
c464,p242,12
c464,p150,13
c464,p3428,14
c464,p3019,15
c464,p349,16
c464,p54,17
c464,p2868,18
c464,p2668,19
c464,p153,20
c465,p428,1
c465,p1219,2
c465,p177,3
c465,p2975,4
c465,p2058,5
c465,p9,6
c465,p46,7
c465,p66,8
c465,p604,9
c465,p134,10
c465,p21,11
c465,p240,12
c465,p3155,13
c465,p270,14
c465,p580,15
c465,p2313,16
c465,p242,17
c465,p271,18
c465,p344,19
c465,p150,20
c466,p428,1
c466,p0,2
c466,p1219,3
c466,p124,4
c466,p177,5
c466,p2975,6
c466,p9,7
c466,p46,8
c466,p66,9
c466,p604,10
c466,p134,11
c466,p77,12
c466,p240,13
c466,p270,14
c466,p78,15
c466,p2313,16
c466,p242,17
c466,p271,18
c466,p344,19
c466,p150,20
c469,p428,1
c469,p0,2
c469,p1219,3
c469,p124,4
c469,p2058,5
c469,p9,6
c469,p46,7
c469,p66,8
c469,p604,9
c469,p134,10
c469,p240,11
c469,p3155,12
c469,p270,13
c469,p78,14
c469,p242,15
c469,p271,16
c469,p344,17
c469,p150,18
c469,p3428,19
c469,p3019,20
c47,p428,1
c47,p0,2
c47,p1219,3
c47,p124,4
c47,p177,5
c47,p2975,6
c47,p2058,7
c47,p9,8
c47,p66,9
c47,p604,10
c47,p134,11
c47,p21,12
c47,p77,13
c47,p240,14
c47,p3155,15
c47,p270,16
c47,p78,17
c47,p580,18
c47,p2313,19
c47,p242,20
c470,p428,1
c470,p0,2
c470,p1219,3
c470,p124,4
c470,p177,5
c470,p2975,6
c470,p2058,7
c470,p46,8
c470,p66,9
c470,p604,10
c470,p134,11
c470,p21,12
c470,p77,13
c470,p240,14
c470,p3155,15
c470,p270,16
c470,p78,17
c470,p580,18
c470,p2313,19
c470,p242,20
c471,p428,1
c471,p0,2
c471,p1219,3
c471,p124,4
c471,p177,5
c471,p2975,6
c471,p9,7
c471,p46,8
c471,p66,9
c471,p604,10
c471,p134,11
c471,p240,12
c471,p3155,13
c471,p270,14
c471,p78,15
c471,p580,16
c471,p2313,17
c471,p242,18
c471,p271,19
c471,p344,20
c472,p428,1
c472,p124,2
c472,p177,3
c472,p2975,4
c472,p66,5
c472,p134,6
c472,p21,7
c472,p240,8
c472,p3155,9
c472,p270,10
c472,p78,11
c472,p580,12
c472,p2313,13
c472,p242,14
c472,p271,15
c472,p344,16
c472,p150,17
c472,p3428,18
c472,p3019,19
c472,p2640,20
c474,p428,1
c474,p124,2
c474,p177,3
c474,p2975,4
c474,p2058,5
c474,p9,6
c474,p46,7
c474,p66,8
c474,p604,9
c474,p21,10
c474,p77,11
c474,p240,12
c474,p270,13
c474,p78,14
c474,p580,15
c474,p2313,16
c474,p242,17
c474,p271,18
c474,p344,19
c474,p150,20
c475,p428,1
c475,p0,2
c475,p1219,3
c475,p124,4
c475,p177,5
c475,p2975,6
c475,p2058,7
c475,p9,8
c475,p46,9
c475,p66,10
c475,p604,11
c475,p134,12
c475,p21,13
c475,p77,14
c475,p240,15
c475,p3155,16
c475,p270,17
c475,p78,18
c475,p580,19
c475,p2313,20
c477,p428,1
c477,p0,2
c477,p1219,3
c477,p124,4
c477,p177,5
c477,p2975,6
c477,p2058,7
c477,p9,8
c477,p46,9
c477,p66,10
c477,p604,11
c477,p134,12
c477,p21,13
c477,p77,14
c477,p240,15
c477,p3155,16
c477,p270,17
c477,p78,18
c477,p580,19
c477,p2313,20
c478,p428,1
c478,p0,2
c478,p1219,3
c478,p124,4
c478,p2975,5
c478,p2058,6
c478,p9,7
c478,p66,8
c478,p604,9
c478,p134,10
c478,p21,11
c478,p77,12
c478,p3155,13
c478,p78,14
c478,p580,15
c478,p2313,16
c478,p344,17
c478,p3428,18
c478,p3019,19
c478,p2640,20
c479,p0,1
c479,p124,2
c479,p177,3
c479,p2058,4
c479,p46,5
c479,p66,6
c479,p604,7
c479,p134,8
c479,p21,9
c479,p77,10
c479,p240,11
c479,p3155,12
c479,p270,13
c479,p78,14
c479,p580,15
c479,p242,16
c479,p271,17
c479,p344,18
c479,p150,19
c479,p3428,20
c48,p428,1
c48,p0,2
c48,p1219,3
c48,p124,4
c48,p2975,5
c48,p9,6
c48,p46,7
c48,p66,8
c48,p604,9
c48,p134,10
c48,p21,11
c48,p240,12
c48,p3155,13
c48,p270,14
c48,p78,15
c48,p2313,16
c48,p242,17
c48,p271,18
c48,p344,19
c48,p150,20
c480,p428,1
c480,p0,2
c480,p1219,3
c480,p177,4
c480,p2975,5
c480,p2058,6
c480,p9,7
c480,p66,8
c480,p604,9
c480,p134,10
c480,p21,11
c480,p77,12
c480,p240,13
c480,p3155,14
c480,p78,15
c480,p580,16
c480,p2313,17
c480,p242,18
c480,p271,19
c480,p344,20
c481,p428,1
c481,p2975,2
c481,p9,3
c481,p46,4
c481,p604,5
c481,p134,6
c481,p21,7
c481,p240,8
c481,p3155,9
c481,p270,10
c481,p580,11
c481,p242,12
c481,p271,13
c481,p344,14
c481,p3428,15
c481,p3019,16
c481,p2640,17
c481,p349,18
c481,p2868,19
c481,p2668,20
c482,p1219,1
c482,p124,2
c482,p177,3
c482,p2975,4
c482,p2058,5
c482,p9,6
c482,p46,7
c482,p66,8
c482,p604,9
c482,p134,10
c482,p21,11
c482,p77,12
c482,p240,13
c482,p3155,14
c482,p270,15
c482,p78,16
c482,p580,17
c482,p2313,18
c482,p242,19
c482,p271,20
c483,p428,1
c483,p0,2
c483,p1219,3
c483,p124,4
c483,p2975,5
c483,p2058,6
c483,p9,7
c483,p46,8
c483,p604,9
c483,p134,10
c483,p21,11
c483,p77,12
c483,p240,13
c483,p3155,14
c483,p270,15
c483,p242,16
c483,p271,17
c483,p344,18
c483,p150,19
c483,p3428,20
c485,p428,1
c485,p1219,2
c485,p124,3
c485,p177,4
c485,p2975,5
c485,p2058,6
c485,p9,7
c485,p46,8
c485,p66,9
c485,p604,10
c485,p134,11
c485,p21,12
c485,p77,13
c485,p240,14
c485,p3155,15
c485,p270,16
c485,p78,17
c485,p580,18
c485,p2313,19
c485,p242,20
c486,p1219,1
c486,p124,2
c486,p177,3
c486,p2975,4
c486,p2058,5
c486,p9,6
c486,p66,7
c486,p21,8
c486,p77,9
c486,p3155,10
c486,p78,11
c486,p580,12
c486,p2313,13
c486,p242,14
c486,p271,15
c486,p3019,16
c486,p349,17
c486,p54,18
c486,p2668,19
c486,p153,20
c487,p428,1
c487,p1219,2
c487,p124,3
c487,p177,4
c487,p2975,5
c487,p2058,6
c487,p9,7
c487,p66,8
c487,p604,9
c487,p134,10
c487,p21,11
c487,p77,12
c487,p3155,13
c487,p78,14
c487,p580,15
c487,p2313,16
c487,p271,17
c487,p344,18
c487,p150,19
c487,p3019,20
c488,p428,1
c488,p0,2
c488,p124,3
c488,p9,4
c488,p66,5
c488,p134,6
c488,p240,7
c488,p3155,8
c488,p270,9
c488,p78,10
c488,p2313,11
c488,p242,12
c488,p271,13
c488,p344,14
c488,p3019,15
c488,p2640,16
c488,p349,17
c488,p54,18
c488,p2868,19
c488,p2668,20
c489,p2058,1
c489,p9,2
c489,p46,3
c489,p604,4
c489,p21,5
c489,p3155,6
c489,p270,7
c489,p580,8
c489,p2313,9
c489,p150,10
c489,p3428,11
c489,p2640,12
c489,p349,13
c489,p54,14
c489,p2057,15
c489,p27,16
c489,p131,17
c489,p572,18
c489,p195,19
c489,p55,20
c490,p428,1
c490,p0,2
c490,p124,3
c490,p177,4
c490,p2975,5
c490,p604,6
c490,p134,7
c490,p77,8
c490,p270,9
c490,p78,10
c490,p2313,11
c490,p344,12
c490,p2640,13
c490,p54,14
c490,p2868,15
c490,p153,16
c490,p2057,17
c490,p71,18
c490,p324,19
c490,p282,20
c491,p428,1
c491,p0,2
c491,p1219,3
c491,p124,4
c491,p177,5
c491,p2058,6
c491,p9,7
c491,p46,8
c491,p66,9
c491,p604,10
c491,p134,11
c491,p21,12
c491,p77,13
c491,p240,14
c491,p3155,15
c491,p270,16
c491,p78,17
c491,p580,18
c491,p2313,19
c491,p242,20
c492,p428,1
c492,p0,2
c492,p66,3
c492,p134,4
c492,p21,5
c492,p77,6
c492,p240,7
c492,p3155,8
c492,p270,9
c492,p78,10
c492,p2313,11
c492,p271,12
c492,p344,13
c492,p3428,14
c492,p3019,15
c492,p349,16
c492,p54,17
c492,p2868,18
c492,p2668,19
c492,p153,20
c493,p428,1
c493,p0,2
c493,p1219,3
c493,p124,4
c493,p2975,5
c493,p2058,6
c493,p9,7
c493,p46,8
c493,p66,9
c493,p604,10
c493,p134,11
c493,p21,12
c493,p240,13
c493,p270,14
c493,p78,15
c493,p580,16
c493,p2313,17
c493,p242,18
c493,p271,19
c493,p344,20
c494,p428,1
c494,p0,2
c494,p124,3
c494,p177,4
c494,p2975,5
c494,p2058,6
c494,p9,7
c494,p46,8
c494,p66,9
c494,p604,10
c494,p134,11
c494,p21,12
c494,p77,13
c494,p240,14
c494,p3155,15
c494,p270,16
c494,p78,17
c494,p580,18
c494,p2313,19
c494,p242,20
c496,p428,1
c496,p0,2
c496,p1219,3
c496,p124,4
c496,p177,5
c496,p2975,6
c496,p2058,7
c496,p66,8
c496,p21,9
c496,p240,10
c496,p3155,11
c496,p270,12
c496,p78,13
c496,p580,14
c496,p2313,15
c496,p242,16
c496,p271,17
c496,p150,18
c496,p3019,19
c496,p2640,20
c497,p428,1
c497,p0,2
c497,p124,3
c497,p177,4
c497,p2975,5
c497,p2058,6
c497,p9,7
c497,p46,8
c497,p66,9
c497,p604,10
c497,p134,11
c497,p21,12
c497,p240,13
c497,p3155,14
c497,p78,15
c497,p580,16
c497,p2313,17
c497,p242,18
c497,p271,19
c497,p344,20
c498,p428,1
c498,p1219,2
c498,p124,3
c498,p177,4
c498,p2975,5
c498,p9,6
c498,p46,7
c498,p66,8
c498,p604,9
c498,p134,10
c498,p21,11
c498,p77,12
c498,p240,13
c498,p3155,14
c498,p270,15
c498,p78,16
c498,p580,17
c498,p2313,18
c498,p242,19
c498,p271,20
c5,p428,1
c5,p0,2
c5,p1219,3
c5,p124,4
c5,p177,5
c5,p2975,6
c5,p2058,7
c5,p46,8
c5,p66,9
c5,p604,10
c5,p134,11
c5,p21,12
c5,p77,13
c5,p240,14
c5,p3155,15
c5,p270,16
c5,p78,17
c5,p580,18
c5,p2313,19
c5,p242,20
c50,p428,1
c50,p0,2
c50,p1219,3
c50,p124,4
c50,p177,5
c50,p2975,6
c50,p2058,7
c50,p9,8
c50,p46,9
c50,p66,10
c50,p134,11
c50,p21,12
c50,p77,13
c50,p240,14
c50,p3155,15
c50,p270,16
c50,p78,17
c50,p580,18
c50,p2313,19
c50,p242,20
c500,p428,1
c500,p1219,2
c500,p124,3
c500,p177,4
c500,p2975,5
c500,p2058,6
c500,p46,7
c500,p66,8
c500,p21,9
c500,p77,10
c500,p240,11
c500,p3155,12
c500,p270,13
c500,p78,14
c500,p2313,15
c500,p242,16
c500,p271,17
c500,p150,18
c500,p3019,19
c500,p2640,20
c501,p0,1
c501,p1219,2
c501,p124,3
c501,p2975,4
c501,p2058,5
c501,p9,6
c501,p46,7
c501,p604,8
c501,p134,9
c501,p21,10
c501,p77,11
c501,p240,12
c501,p3155,13
c501,p270,14
c501,p580,15
c501,p2313,16
c501,p242,17
c501,p344,18
c501,p150,19
c501,p3428,20
c502,p428,1
c502,p177,2
c502,p2975,3
c502,p2058,4
c502,p9,5
c502,p46,6
c502,p66,7
c502,p604,8
c502,p134,9
c502,p21,10
c502,p77,11
c502,p240,12
c502,p3155,13
c502,p270,14
c502,p78,15
c502,p580,16
c502,p2313,17
c502,p242,18
c502,p271,19
c502,p150,20
c503,p428,1
c503,p0,2
c503,p1219,3
c503,p124,4
c503,p177,5
c503,p2975,6
c503,p2058,7
c503,p9,8
c503,p46,9
c503,p66,10
c503,p604,11
c503,p134,12
c503,p21,13
c503,p77,14
c503,p240,15
c503,p3155,16
c503,p270,17
c503,p78,18
c503,p580,19
c503,p2313,20
c505,p428,1
c505,p0,2
c505,p1219,3
c505,p124,4
c505,p177,5
c505,p2975,6
c505,p2058,7
c505,p9,8
c505,p46,9
c505,p66,10
c505,p604,11
c505,p134,12
c505,p21,13
c505,p77,14
c505,p240,15
c505,p3155,16
c505,p270,17
c505,p78,18
c505,p580,19
c505,p2313,20
c506,p428,1
c506,p0,2
c506,p1219,3
c506,p124,4
c506,p2975,5
c506,p9,6
c506,p46,7
c506,p66,8
c506,p134,9
c506,p77,10
c506,p240,11
c506,p3155,12
c506,p270,13
c506,p78,14
c506,p580,15
c506,p2313,16
c506,p242,17
c506,p271,18
c506,p344,19
c506,p150,20
c507,p428,1
c507,p0,2
c507,p1219,3
c507,p124,4
c507,p177,5
c507,p2975,6
c507,p2058,7
c507,p9,8
c507,p46,9
c507,p66,10
c507,p604,11
c507,p134,12
c507,p77,13
c507,p240,14
c507,p270,15
c507,p78,16
c507,p2313,17
c507,p242,18
c507,p271,19
c507,p344,20
c508,p0,1
c508,p1219,2
c508,p124,3
c508,p2975,4
c508,p2058,5
c508,p9,6
c508,p66,7
c508,p604,8
c508,p134,9
c508,p21,10
c508,p77,11
c508,p240,12
c508,p3155,13
c508,p270,14
c508,p78,15
c508,p580,16
c508,p2313,17
c508,p242,18
c508,p271,19
c508,p344,20
c509,p428,1
c509,p1219,2
c509,p124,3
c509,p177,4
c509,p2975,5
c509,p2058,6
c509,p9,7
c509,p46,8
c509,p66,9
c509,p21,10
c509,p77,11
c509,p240,12
c509,p3155,13
c509,p270,14
c509,p580,15
c509,p2313,16
